Time(ms), Neuron number, Voltage (mV)
178.300000, 2, -51.744987
178.300000, 3, -63.381733
178.400000, 0, -59.929348
178.400000, 1, -64.889603
178.400000, 2, -51.878792
178.400000, 3, -63.278313
178.500000, 0, -59.750660
178.500000, 1, -64.817039
178.500000, 2, -52.020134
178.500000, 3, -63.173405
178.600000, 0, -59.566402
178.600000, 1, -64.733521
178.600000, 2, -52.169514
178.600000, 3, -63.066944
178.700000, 0, -59.376198
178.700000, 1, -64.639473
178.700000, 2, -52.327446
178.700000, 3, -62.958866
178.800000, 0, -59.179646
178.800000, 1, -64.535286
178.800000, 2, -52.494457
178.800000, 3, -62.849102
178.900000, 0, -58.976295
178.900000, 1, -64.421326
178.900000, 2, -52.671074
178.900000, 3, -62.737579
179.000000, 0, -58.765663
179.000000, 1, -64.297920
179.000000, 2, -52.857830
179.000000, 3, -62.624222
179.100000, 0, -58.547203
179.100000, 1, -64.165375
179.100000, 2, -53.055264
179.100000, 3, -62.508949
179.200000, 0, -58.320324
179.200000, 1, -64.023949
179.200000, 2, -53.263901
179.200000, 3, -62.391670
179.300000, 0, -58.084377
179.300000, 1, -63.873867
179.300000, 2, -53.484249
179.300000, 3, -62.272297
179.400000, 0, -57.838631
179.400000, 1, -63.715332
179.400000, 2, -53.716797
179.400000, 3, -62.150730
179.500000, 0, -57.582279
179.500000, 1, -63.548496
179.500000, 2, -53.962006
179.500000, 3, -62.026871
179.600000, 0, -57.314423
179.600000, 1, -63.373486
179.600000, 2, -54.220291
179.600000, 3, -61.900600
179.700000, 0, -57.034058
179.700000, 1, -63.190392
179.700000, 2, -54.492023
179.700000, 3, -61.771805
179.800000, 0, -56.740063
179.800000, 1, -62.999260
179.800000, 2, -54.777508
179.800000, 3, -61.640358
179.900000, 0, -56.431171
179.900000, 1, -62.800106
179.900000, 2, -55.076981
179.900000, 3, -61.506123
180.000000, 0, -56.105953
180.000000, 1, -62.592903
180.000000, 2, -55.390583
180.000000, 3, -61.368954
180.100000, 0, -55.762791
180.100000, 1, -62.377583
180.100000, 2, -55.718376
180.100000, 3, -61.228699
180.200000, 0, -55.399849
180.200000, 1, -62.154037
180.200000, 2, -56.060303
180.200000, 3, -61.085190
180.300000, 0, -55.015026
180.300000, 1, -61.922112
180.300000, 2, -56.416191
180.300000, 3, -60.938251
180.400000, 0, -54.605907
180.400000, 1, -61.681602
180.400000, 2, -56.785744
180.400000, 3, -60.787689
180.500000, 0, -54.169708
180.500000, 1, -61.432262
180.500000, 2, -57.168522
180.500000, 3, -60.633297
180.600000, 0, -53.703213
180.600000, 1, -61.173782
180.600000, 2, -57.563950
180.600000, 3, -60.474850
180.700000, 0, -53.202663
180.700000, 1, -60.905796
180.700000, 2, -57.971298
180.700000, 3, -60.312107
180.800000, 0, -52.663654
180.800000, 1, -60.627880
180.800000, 2, -58.389702
180.800000, 3, -60.144814
180.900000, 0, -52.080994
180.900000, 1, -60.339531
180.900000, 2, -58.818146
180.900000, 3, -59.972675
181.000000, 0, -51.448494
181.000000, 1, -60.040176
181.000000, 2, -59.255466
181.000000, 3, -59.795391
181.100000, 0, -50.758766
181.100000, 1, -59.729149
181.100000, 2, -59.700382
181.100000, 3, -59.612629
181.200000, 0, -50.002861
181.200000, 1, -59.405697
181.200000, 2, -60.151489
181.200000, 3, -59.424019
181.300000, 0, -49.169895
181.300000, 1, -59.068947
181.300000, 2, -60.607273
181.300000, 3, -59.229164
181.400000, 0, -48.246456
181.400000, 1, -58.717899
181.400000, 2, -61.066135
181.400000, 3, -59.027626
181.500000, 0, -47.215843
181.500000, 1, -58.351433
181.500000, 2, -61.526428
181.500000, 3, -58.818935
181.600000, 0, -46.057011
181.600000, 1, -57.968243
181.600000, 2, -61.986439
181.600000, 3, -58.602558
181.700000, 0, -44.743053
181.700000, 1, -57.566845
181.700000, 2, -62.444458
181.700000, 3, -58.377918
181.800000, 0, -43.239044
181.800000, 1, -57.145538
181.800000, 2, -62.898773
181.800000, 3, -58.144382
181.900000, 0, -41.498837
181.900000, 1, -56.702362
181.900000, 2, -63.347717
181.900000, 3, -57.901237
182.000000, 0, -39.460201
182.000000, 1, -56.235058
182.000000, 2, -63.789669
182.000000, 3, -57.647701
182.100000, 0, -37.037258
182.100000, 1, -55.741009
182.100000, 2, -64.223091
182.100000, 3, -57.382900
182.200000, 0, -34.108204
182.200000, 1, -55.217175
182.200000, 2, -64.646553
182.200000, 3, -57.105858
182.300000, 0, -30.494654
182.300000, 1, -54.659992
182.300000, 2, -65.058739
182.300000, 3, -56.815479
182.400000, 0, -25.925068
182.400000, 1, -54.065289
182.400000, 2, -65.458458
182.400000, 3, -56.510540
182.500000, 0, -19.966196
182.500000, 1, -53.428135
182.500000, 2, -65.844681
182.500000, 3, -56.189655
182.600000, 0, -11.884901
182.600000, 1, -52.742664
182.600000, 2, -66.216507
182.600000, 3, -55.851254
182.700000, 0, -0.343443
182.700000, 1, -52.001854
182.700000, 2, -66.573196
182.700000, 3, -55.493565
182.800000, 0, 17.356398
182.800000, 1, -51.197224
182.800000, 2, -66.914169
182.800000, 3, -55.114555
182.900000, 0, 47.472206
182.900000, 1, -50.318459
182.900000, 2, -67.238991
182.900000, 3, -54.711895
183.000000, 0, -65.603035
183.000000, 1, -49.352867
183.000000, 2, -67.547363
183.000000, 3, -54.282906
183.100000, 0, -66.186676
183.100000, 1, -48.284683
183.100000, 2, -67.839142
183.100000, 3, -53.824482
183.200000, 0, -66.748657
183.200000, 1, -47.094082
183.200000, 2, -68.114304
183.200000, 3, -53.333023
183.300000, 0, -67.287056
183.300000, 1, -45.755791
183.300000, 2, -68.372932
183.300000, 3, -52.804291
183.400000, 0, -67.800323
183.400000, 1, -44.237114
183.400000, 2, -68.615219
183.400000, 3, -52.233311
183.500000, 0, -68.287277
183.500000, 1, -42.495018
183.500000, 2, -68.841454
183.500000, 3, -51.614174
183.600000, 0, -68.747101
183.600000, 1, -40.471748
183.600000, 2, -69.052002
183.600000, 3, -50.939819
183.700000, 0, -69.179329
183.700000, 1, -38.088024
183.700000, 2, -69.247292
183.700000, 3, -50.201733
183.800000, 0, -69.583809
183.800000, 1, -35.232147
183.800000, 2, -69.427803
183.800000, 3, -49.389572
183.900000, 0, -69.960678
183.900000, 1, -31.741783
183.900000, 2, -69.594063
183.900000, 3, -48.490627
184.000000, 0, -70.310326
184.000000, 1, -27.372183
184.000000, 2, -69.746635
184.000000, 3, -47.489124
184.100000, 0, -70.633362
184.100000, 1, -21.737392
184.100000, 2, -69.886108
184.100000, 3, -46.365246
184.200000, 0, -70.930588
184.200000, 1, -14.193981
184.200000, 2, -70.013069
184.200000, 3, -45.093754
184.300000, 0, -71.202934
184.300000, 1, -3.590458
184.300000, 2, -70.128128
184.300000, 3, -43.642014
184.400000, 0, -71.451454
184.400000, 1, 12.335506
184.400000, 2, -70.231895
184.400000, 3, -41.967121
184.500000, 0, -71.677277
184.500000, 1, 38.637844
184.500000, 2, -70.324974
184.500000, 3, -40.011528
184.600000, 0, -71.881599
184.600000, 1, -64.954575
184.600000, 2, -70.407944
184.600000, 3, -37.696301
184.700000, 0, -72.065636
184.700000, 1, -64.897102
184.700000, 2, -70.481384
184.700000, 3, -34.910324
184.800000, 0, -72.230614
184.800000, 1, -64.828072
184.800000, 2, -70.545860
184.800000, 3, -31.492271
184.900000, 0, -72.377747
184.900000, 1, -64.747940
184.900000, 2, -70.601913
184.900000, 3, -27.199139
185.000000, 0, -72.508232
185.000000, 1, -64.657150
185.000000, 2, -70.650063
185.000000, 3, -21.648203
185.100000, 0, -72.623230
185.100000, 1, -64.556107
185.100000, 2, -70.690804
185.100000, 3, -14.202295
185.200000, 0, -72.723862
185.200000, 1, -64.445175
185.200000, 2, -70.724617
185.200000, 3, -3.723113
185.300000, 0, -72.811203
185.300000, 1, -64.324699
185.300000, 2, -70.751945
185.300000, 3, 12.020761
185.400000, 0, -72.886261
185.400000, 1, -64.194992
185.400000, 2, -70.773224
185.400000, 3, 37.998940
185.500000, 0, -72.950005
185.500000, 1, -64.056313
185.500000, 2, -70.788864
185.500000, 3, -55.004269
185.600000, 0, -73.003326
185.600000, 1, -63.908909
185.600000, 2, -70.799232
185.600000, 3, -55.005939
185.700000, 0, -73.047081
185.700000, 1, -63.752987
185.700000, 2, -70.804695
185.700000, 3, -55.004871
185.800000, 0, -73.082062
185.800000, 1, -63.588707
185.800000, 2, -70.805595
185.800000, 3, -55.000900
185.900000, 0, -73.108986
185.900000, 1, -63.416214
185.900000, 2, -70.802231
185.900000, 3, -54.993866
186.000000, 0, -73.128540
186.000000, 1, -63.235600
186.000000, 2, -70.794914
186.000000, 3, -54.983597
186.100000, 0, -73.141357
186.100000, 1, -63.046925
186.100000, 2, -70.783913
186.100000, 3, -54.969898
186.200000, 0, -73.148018
186.200000, 1, -62.850216
186.200000, 2, -70.769478
186.200000, 3, -54.952576
186.300000, 0, -73.149033
186.300000, 1, -62.645458
186.300000, 2, -70.751862
186.300000, 3, -54.931419
186.400000, 0, -73.144913
186.400000, 1, -62.432598
186.400000, 2, -70.731277
186.400000, 3, -54.906204
186.500000, 0, -73.136101
186.500000, 1, -62.211536
186.500000, 2, -70.707932
186.500000, 3, -54.876686
186.600000, 0, -73.123016
186.600000, 1, -61.982124
186.600000, 2, -70.682022
186.600000, 3, -54.842606
186.700000, 0, -73.106026
186.700000, 1, -61.744183
186.700000, 2, -70.653732
186.700000, 3, -54.803688
186.800000, 0, -73.085472
186.800000, 1, -61.497471
186.800000, 2, -70.623215
186.800000, 3, -54.759632
186.900000, 0, -73.061676
186.900000, 1, -61.241703
186.900000, 2, -70.590637
186.900000, 3, -54.710117
187.000000, 0, -73.034912
187.000000, 1, -60.976528
187.000000, 2, -70.556129
187.000000, 3, -54.654793
187.100000, 0, -73.005455
187.100000, 1, -60.701534
187.100000, 2, -70.519829
187.100000, 3, -54.593285
187.200000, 0, -72.973534
187.200000, 1, -60.416248
187.200000, 2, -70.481857
187.200000, 3, -54.525185
187.300000, 0, -72.939369
187.300000, 1, -60.120110
187.300000, 2, -70.442337
187.300000, 3, -54.450047
187.400000, 0, -72.903160
187.400000, 1, -59.812485
187.400000, 2, -70.401360
187.400000, 3, -54.367390
187.500000, 0, -72.865089
187.500000, 1, -59.492641
187.500000, 2, -70.359024
187.500000, 3, -54.276676
187.600000, 0, -72.825310
187.600000, 1, -59.159740
187.600000, 2, -70.315422
187.600000, 3, -54.177330
187.700000, 0, -72.783974
187.700000, 1, -58.812828
187.700000, 2, -70.270645
187.700000, 3, -54.068718
187.800000, 0, -72.741219
187.800000, 1, -58.450809
187.800000, 2, -70.224754
187.800000, 3, -53.950134
187.900000, 0, -72.697159
187.900000, 1, -58.072433
187.900000, 2, -70.177826
187.900000, 3, -53.820801
188.000000, 0, -72.651917
188.000000, 1, -57.676277
188.000000, 2, -70.129929
188.000000, 3, -53.679859
188.100000, 0, -72.605591
188.100000, 1, -57.260693
188.100000, 2, -70.081123
188.100000, 3, -53.526348
188.200000, 0, -72.558273
188.200000, 1, -56.823795
188.200000, 2, -70.031456
188.200000, 3, -53.359203
188.300000, 0, -72.510040
188.300000, 1, -56.363415
188.300000, 2, -69.980972
188.300000, 3, -53.177223
188.400000, 0, -72.460976
188.400000, 1, -55.877033
188.400000, 2, -69.929733
188.400000, 3, -52.979073
188.500000, 0, -72.411148
188.500000, 1, -55.361736
188.500000, 2, -69.877785
188.500000, 3, -52.763226
188.600000, 0, -72.360611
188.600000, 1, -54.814117
188.600000, 2, -69.825150
188.600000, 3, -52.527966
188.700000, 0, -72.309425
188.700000, 1, -54.230179
188.700000, 2, -69.771881
188.700000, 3, -52.271336
188.800000, 0, -72.257652
188.800000, 1, -53.605217
188.800000, 2, -69.718002
188.800000, 3, -51.991100
188.900000, 0, -72.205330
188.900000, 1, -52.933636
188.900000, 2, -69.663544
188.900000, 3, -51.684689
189.000000, 0, -72.152512
189.000000, 1, -52.208759
189.000000, 2, -69.608543
189.000000, 3, -51.349133
189.100000, 0, -72.099220
189.100000, 1, -51.422539
189.100000, 2, -69.553024
189.100000, 3, -50.980999
189.200000, 0, -72.045502
189.200000, 1, -50.565201
189.200000, 2, -69.497002
189.200000, 3, -50.576256
189.300000, 0, -71.991379
189.300000, 1, -49.624767
189.300000, 2, -69.440506
189.300000, 3, -50.130188
189.400000, 0, -71.936890
189.400000, 1, -48.586391
189.400000, 2, -69.383553
189.400000, 3, -49.637199
189.500000, 0, -71.882057
189.500000, 1, -47.431473
189.500000, 2, -69.326157
189.500000, 3, -49.090630
189.600000, 0, -71.826904
189.600000, 1, -46.136387
189.600000, 2, -69.268341
189.600000, 3, -48.482468
189.700000, 0, -71.771454
189.700000, 1, -44.670715
189.700000, 2, -69.210121
189.700000, 3, -47.803013
189.800000, 0, -71.715729
189.800000, 1, -42.994595
189.800000, 2, -69.151512
189.800000, 3, -47.040394
189.900000, 0, -71.659737
189.900000, 1, -41.054832
189.900000, 2, -69.092522
189.900000, 3, -46.179924
190.000000, 0, -71.603500
190.000000, 1, -38.778893
190.000000, 2, -69.033157
190.000000, 3, -45.203236
190.100000, 0, -71.547035
190.100000, 1, -36.065327
190.100000, 2, -68.973434
190.100000, 3, -44.087040
190.200000, 0, -71.490349
190.200000, 1, -32.768028
190.200000, 2, -68.913361
190.200000, 3, -42.801388
190.300000, 0, -71.433449
190.300000, 1, -28.669052
190.300000, 2, -68.852943
190.300000, 3, -41.307125
190.400000, 0, -71.376366
190.400000, 1, -23.429222
190.400000, 2, -68.792191
190.400000, 3, -39.552101
190.500000, 0, -71.319092
190.500000, 1, -16.492308
190.500000, 2, -68.731110
190.500000, 3, -37.465332
190.600000, 0, -71.261635
190.600000, 1, -6.883742
190.600000, 2, -68.669701
190.600000, 3, -34.947800
190.700000, 0, -71.204010
190.700000, 1, 7.257854
190.700000, 2, -68.607971
190.700000, 3, -31.857275
190.800000, 0, -71.146225
190.800000, 1, 29.929379
190.800000, 2, -68.545929
190.800000, 3, -27.982283
190.900000, 0, -71.088280
190.900000, 1, 71.284630
190.900000, 2, -68.483566
190.900000, 3, -22.994944
191.000000, 0, -71.030182
191.000000, 1, -64.989586
191.000000, 2, -68.420891
191.000000, 3, -16.360062
191.100000, 0, -70.971939
191.100000, 1, -64.965729
191.100000, 2, -68.357910
191.100000, 3, -7.145388
191.200000, 0, -70.913544
191.200000, 1, -64.928970
191.200000, 2, -68.294617
191.200000, 3, 6.416053
191.300000, 0, -70.855011
191.300000, 1, -64.879837
191.300000, 2, -68.231018
191.300000, 3, 28.078785
191.400000, 0, -70.796341
191.400000, 1, -64.818832
191.400000, 2, -68.167114
191.400000, 3, 67.234886
191.500000, 0, -70.737534
191.500000, 1, -64.746429
191.500000, 2, -68.102905
191.500000, 3, -55.306919
191.600000, 0, -70.678596
191.600000, 1, -64.663063
191.600000, 2, -68.038383
191.600000, 3, -55.627857
191.700000, 0, -70.619530
191.700000, 1, -64.569168
191.700000, 2, -67.973557
191.700000, 3, -55.962799
191.800000, 0, -70.560326
191.800000, 1, -64.465134
191.800000, 2, -67.908417
191.800000, 3, -56.311611
191.900000, 0, -70.500999
191.900000, 1, -64.351318
191.900000, 2, -67.842957
191.900000, 3, -56.674042
192.000000, 0, -70.441544
192.000000, 1, -64.228035
192.000000, 2, -67.777184
192.000000, 3, -57.049706
192.100000, 0, -70.381958
192.100000, 1, -64.095581
192.100000, 2, -67.711082
192.100000, 3, -57.438080
192.200000, 0, -70.322243
192.200000, 1, -63.954208
192.200000, 2, -67.644661
192.200000, 3, -57.838501
192.300000, 0, -70.262405
192.300000, 1, -63.804153
192.300000, 2, -67.577911
192.300000, 3, -58.250164
192.400000, 0, -70.202438
192.400000, 1, -63.645596
192.400000, 2, -67.510818
192.400000, 3, -58.672115
192.500000, 0, -70.142342
192.500000, 1, -63.478691
192.500000, 2, -67.443398
192.500000, 3, -59.103264
192.600000, 0, -70.082115
192.600000, 1, -63.303566
192.600000, 2, -67.375633
192.600000, 3, -59.542381
192.700000, 0, -70.021759
192.700000, 1, -63.120296
192.700000, 2, -67.307518
192.700000, 3, -59.988129
192.800000, 0, -69.961273
192.800000, 1, -62.928925
192.800000, 2, -67.239044
192.800000, 3, -60.439053
192.900000, 0, -69.900650
192.900000, 1, -62.729465
192.900000, 2, -67.170212
192.900000, 3, -60.893608
193.000000, 0, -69.839897
193.000000, 1, -62.521881
193.000000, 2, -67.101013
193.000000, 3, -61.350182
193.100000, 0, -69.779007
193.100000, 1, -62.306099
193.100000, 2, -67.031441
193.100000, 3, -61.807106
193.200000, 0, -69.717972
193.200000, 1, -62.082005
193.200000, 2, -66.961487
193.200000, 3, -62.262695
193.300000, 0, -69.656807
193.300000, 1, -61.849438
193.300000, 2, -66.891136
193.300000, 3, -62.715260
193.400000, 0, -69.595497
193.400000, 1, -61.608189
193.400000, 2, -66.820396
193.400000, 3, -63.163136
193.500000, 0, -69.534035
193.500000, 1, -61.357994
193.500000, 2, -66.749245
193.500000, 3, -63.604706
193.600000, 0, -69.472427
193.600000, 1, -61.098537
193.600000, 2, -66.677681
193.600000, 3, -64.038422
193.700000, 0, -69.410675
193.700000, 1, -60.829445
193.700000, 2, -66.605682
193.700000, 3, -64.462830
193.800000, 0, -69.348763
193.800000, 1, -60.550278
193.800000, 2, -66.533249
193.800000, 3, -64.876579
193.900000, 0, -69.286697
193.900000, 1, -60.260521
193.900000, 2, -66.460373
193.900000, 3, -65.278458
194.000000, 0, -69.224472
194.000000, 1, -59.959579
194.000000, 2, -66.387039
194.000000, 3, -65.667374
194.100000, 0, -69.162086
194.100000, 1, -59.646778
194.100000, 2, -66.313232
194.100000, 3, -66.042389
194.200000, 0, -69.099541
194.200000, 1, -59.321339
194.200000, 2, -66.238953
194.200000, 3, -66.402718
194.300000, 0, -69.036819
194.300000, 1, -58.982365
194.300000, 2, -66.164177
194.300000, 3, -66.747719
194.400000, 0, -68.973930
194.400000, 1, -58.628838
194.400000, 2, -66.088890
194.400000, 3, -67.076904
194.500000, 0, -68.910866
194.500000, 1, -58.259594
194.500000, 2, -66.013092
194.500000, 3, -67.389923
194.600000, 0, -68.847618
194.600000, 1, -57.873299
194.600000, 2, -65.936760
194.600000, 3, -67.686569
194.700000, 0, -68.784187
194.700000, 1, -57.468422
194.700000, 2, -65.859879
194.700000, 3, -67.966766
194.800000, 0, -68.720573
194.800000, 1, -57.043217
194.800000, 2, -65.782425
194.800000, 3, -68.230553
194.900000, 0, -68.656769
194.900000, 1, -56.595661
194.900000, 2, -65.704399
194.900000, 3, -68.478073
195.000000, 0, -68.592758
195.000000, 1, -56.123428
195.000000, 2, -65.625771
195.000000, 3, -68.709572
195.100000, 0, -68.528549
195.100000, 1, -55.623814
195.100000, 2, -65.546539
195.100000, 3, -68.925377
195.200000, 0, -68.464134
195.200000, 1, -55.093681
195.200000, 2, -65.466675
195.200000, 3, -69.125885
195.300000, 0, -68.399513
195.300000, 1, -54.529346
195.300000, 2, -65.386154
195.300000, 3, -69.311546
195.400000, 0, -68.334671
195.400000, 1, -53.926491
195.400000, 2, -65.304970
195.400000, 3, -69.482857
195.500000, 0, -68.269608
195.500000, 1, -53.279995
195.500000, 2, -65.223091
195.500000, 3, -69.640358
195.600000, 0, -68.204315
195.600000, 1, -52.583775
195.600000, 2, -65.140503
195.600000, 3, -69.784622
195.700000, 0, -68.138802
195.700000, 1, -51.830524
195.700000, 2, -65.057182
195.700000, 3, -69.916229
195.800000, 0, -68.073051
195.800000, 1, -51.011414
195.800000, 2, -64.973106
195.800000, 3, -70.035774
195.900000, 0, -68.007050
195.900000, 1, -50.115662
195.900000, 2, -64.888245
195.900000, 3, -70.143852
196.000000, 0, -67.940804
196.000000, 1, -49.129997
196.000000, 2, -64.802582
196.000000, 3, -70.241058
196.100000, 0, -67.874306
196.100000, 1, -48.037880
196.100000, 2, -64.716080
196.100000, 3, -70.327980
196.200000, 0, -67.807541
196.200000, 1, -46.818455
196.200000, 2, -64.628723
196.200000, 3, -70.405197
196.300000, 0, -67.740509
196.300000, 1, -45.445065
196.300000, 2, -64.540474
196.300000, 3, -70.473267
196.400000, 0, -67.673210
196.400000, 1, -43.883091
196.400000, 2, -64.451309
196.400000, 3, -70.532730
196.500000, 0, -67.605629
196.500000, 1, -42.086796
196.500000, 2, -64.361191
196.500000, 3, -70.584122
196.600000, 0, -67.537758
196.600000, 1, -39.994511
196.600000, 2, -64.270096
196.600000, 3, -70.627930
196.700000, 0, -67.469589
196.700000, 1, -37.521152
